index,Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,rating,playtime,ratings_count,game_series_count,platforms
6578,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,2010.0,Puzzle,Astragon,0.09,0.04,0.0,0.01,0.14,0.0,0,0,0,PC
6579,PaRappa The Rapper 2,2001.0,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,3.87,0,23,2,PlayStation 2||PlayStation 4
6580,Kid Adventures: Sky Captain,2010.0,Action,D3Publisher,0.09,0.04,0.0,0.01,0.14,0.0,0,0,0,Wii
6581,OutRun 2,2004.0,Racing,Sega,0.11,0.03,0.0,0.01,0.14,0.0,0,1,0,Xbox
6582,Super Dodgeball Brawlers,2008.0,Sports,Arc System Works,0.13,0.0,0.0,0.01,0.14,0.0,0,1,0,Nintendo DS
6583,NFL Head Coach 09,2008.0,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,0.0,0,3,0,Xbox 360||PlayStation 3
6584,NFL Head Coach 09,2008.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11,0.0,0,3,0,Xbox 360||PlayStation 3
6585,Fast Food Panic,2010.0,Simulation,Nobilis,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Wii||Nintendo DS
6586,Fast Food Panic,2009.0,Simulation,Nobilis,0.06,0.0,0.0,0.0,0.06,0.0,0,0,0,Wii||Nintendo DS
6587,Pipe Mania,2008.0,Puzzle,Empire Interactive,0.07,0.05,0.0,0.02,0.14,0.0,0,0,0,PC||Nintendo DS
6588,Pipe Mania,2008.0,Puzzle,Empire Interactive,0.08,0.01,0.0,0.01,0.09,0.0,0,0,0,PC||Nintendo DS
6589,Pipe Mania,2008.0,Puzzle,Empire Interactive,0.06,0.0,0.0,0.01,0.07,0.0,0,0,0,PC||Nintendo DS
6590,Monster Hunter Diary: Poka Poka Airou Village DX,2015.0,Action,Capcom,0.0,0.0,0.14,0.0,0.14,0.0,0,0,0,Nintendo 3DS
6591,Krull,1982.0,Action,Atari,0.13,0.01,0.0,0.0,0.14,0.0,0,0,0,Atari 2600
6592,The Da Vinci Code,2006.0,Action,Take-Two Interactive,0.07,0.05,0.0,0.02,0.14,0.0,0,3,0,PC
6593,The Da Vinci Code,2006.0,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,0.0,0,3,0,PC
6594,Cities: Skylines,2015.0,Simulation,Paradox Interactive,0.0,0.13,0.0,0.01,0.14,4.15,8,951,0,Linux||macOS||PC||Nintendo Switch||Xbox One||PlayStation 4
6595,Cranium Kabookii,2007.0,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Wii
6596,Destruction Derby Raw,2000.0,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,0.0,0,3,0,PlayStation
6597,Arctic Tale,2007.0,Adventure,Zoo Digital Publishing,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Game Boy Advance||Nintendo DS||Wii
6598,Arctic Tale,2007.0,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.04,0.0,0,0,0,Game Boy Advance||Nintendo DS||Wii
6599,Bravo Air Race,1997.0,Racing,THQ,0.08,0.05,0.0,0.01,0.14,0.0,0,0,0,PlayStation
6600,Drawn to Life Collection,2010.0,Misc,THQ,0.13,0.0,0.0,0.01,0.14,0.0,0,1,0,Nintendo DS
6601,Eternal Poison,2008.0,Role-Playing,Banpresto,0.07,0.05,0.0,0.02,0.14,0.0,0,2,0,PlayStation 2
6602,Metal Slug Anthology,2006.0,Shooter,Ignition Entertainment,0.12,0.01,0.0,0.01,0.14,3.92,0,49,0,PlayStation 2||PlayStation 4||PSP||PS Vita||Wii
6603,Metal Slug Anthology,2007.0,Shooter,Ignition Entertainment,0.02,0.0,0.02,0.01,0.05,3.92,0,49,0,PlayStation 2||PlayStation 4||PSP||PS Vita||Wii
6604,Metal Slug Anthology,2007.0,Shooter,Ignition Entertainment,0.0,0.0,0.01,0.0,0.01,3.92,0,49,0,PlayStation 2||PlayStation 4||PSP||PS Vita||Wii
6605,Gungrave: Overdose,2004.0,Shooter,Play It,0.07,0.05,0.0,0.02,0.14,0.0,0,3,0,PlayStation 2||PlayStation 3
6606,Dream Pinball 3D,2008.0,Misc,SouthPeak Games,0.1,0.02,0.0,0.01,0.14,1.5,3,8,0,PC||Nintendo DS||Wii||macOS
6607,Dream Pinball 3D,2008.0,Misc,SouthPeak Games,0.03,0.0,0.0,0.0,0.03,1.5,3,8,0,PC||Nintendo DS||Wii||macOS
6608,The Granstream Saga,1997.0,Role-Playing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,0.0,0,0,0,PlayStation
6609,Power Gig: Rise of the SixString,2010.0,Misc,Unknown,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,PlayStation 3
6610,Power Gig: Rise of the SixString,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,0.0,0,0,0,PlayStation 3
6611,Horse Life Adventures,2008.0,Simulation,Deep Silver,0.12,0.01,0.0,0.01,0.14,0.0,0,0,0,Nintendo DS||Wii
6612,Horse Life Adventures,2008.0,Simulation,Deep Silver,0.08,0.01,0.0,0.01,0.1,0.0,0,0,0,Nintendo DS||Wii
6613,Eternal Eyes,1999.0,Role-Playing,Sunsoft,0.08,0.05,0.0,0.01,0.14,0.0,0,2,0,PlayStation
6614,Travel Games For Dummies,2008.0,Misc,Electronic Arts,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Nintendo DS
6615,The Operative: No One Lives Forever,2002.0,Shooter,Electronic Arts,0.07,0.05,0.0,0.02,0.14,4.3,0,71,0,PC||PlayStation 2
6616,Gallop & Ride!,2008.0,Sports,THQ,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Wii
6617,Buck Fever,2009.0,Sports,Destineer,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Wii
6618,Ecco the Dolphin: Defender of the Future,2002.0,Adventure,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,3.75,0,8,0,Dreamcast||PlayStation 2
6619,The Bombing Islands,1997.0,Platform,Kemco,0.08,0.05,0.0,0.01,0.14,0.0,0,0,0,PlayStation
6620,Yogi Bear: The Video Game,2010.0,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14,0.0,0,0,0,Wii||Nintendo DS
6621,Yogi Bear: The Video Game,2010.0,Action,D3Publisher,0.06,0.05,0.0,0.01,0.11,0.0,0,0,0,Wii||Nintendo DS
6622,Just Cause,2006.0,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14,3.34,1,276,4,PC||PlayStation 2||Xbox 360
6623,Just Cause,2006.0,Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.02,3.34,1,276,4,PC||PlayStation 2||Xbox 360
6624,Just Cause,2006.0,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02,3.34,1,276,4,PC||PlayStation 2||Xbox 360
6625,Earth Defense Force 2: Invaders from Planet Space,2011.0,Action,D3Publisher,0.0,0.0,0.14,0.0,0.14,0.0,0,4,0,PS Vita
6626,Earth Defense Force 2: Invaders from Planet Space,2014.0,Action,Xseed Games,0.02,0.0,0.04,0.01,0.08,0.0,0,4,0,PS Vita
6627,X-Blades,2009.0,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14,2.58,4,104,0,PC||macOS||Linux||Xbox 360
6628,X-Blades,2009.0,Action,SouthPeak Games,0.07,0.03,0.02,0.01,0.13,2.58,4,104,0,PC||macOS||Linux||Xbox 360
6629,Where the Wild Things Are,2009.0,Platform,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14,0.0,18,1,0,PlayStation 3
6630,Where the Wild Things Are,2009.0,Platform,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,0.01,0.12,0.0,18,1,0,PlayStation 3
6631,Where the Wild Things Are,2009.0,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,0.0,18,1,0,PlayStation 3
6632,Where the Wild Things Are,2009.0,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0.0,0.01,0.11,0.0,18,1,0,PlayStation 3
6633,Detective Barbie: The Mystery Cruise,1999.0,Adventure,Mattel Interactive,0.08,0.05,0.0,0.01,0.14,0.0,0,1,0,PlayStation
6634,Desire,1997.0,Adventure,Imadio,0.0,0.0,0.14,0.0,0.14,3.43,1,7,0,macOS||PC||iOS
6635,Frank Thomas Big Hurt Baseball,1996.0,Sports,Acclaim Entertainment,0.08,0.05,0.0,0.01,0.14,0.0,0,0,0,SEGA Saturn||PlayStation||SNES||Game Boy||Genesis||PC
6636,Enclave,2002.0,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,3.1,3,234,0,PC||macOS||Linux
6637,Hyperdevotion Noire: Goddess Black Heart,2014.0,Role-Playing,Idea Factory,0.05,0.01,0.06,0.02,0.14,0.0,7,3,0,PC||PS Vita
6638,Dino Crisis 3,2003.0,Action,Capcom,0.08,0.03,0.03,0.0,0.14,4.0,0,7,3,Xbox
6639,Super Puzzle Fighter II Turbo,1996.0,Puzzle,Virgin Interactive,0.08,0.05,0.0,0.01,0.14,4.33,0,9,0,SEGA Saturn||PC||Game Boy Advance||PlayStation
6640,Dragon Age: Origins - Ultimate Edition,2010.0,Role-Playing,Electronic Arts,0.0,0.12,0.0,0.02,0.14,4.37,7,300,0,PlayStation 3||Xbox 360||PC
6641,Shining Resonance,2014.0,Role-Playing,Sega,0.0,0.0,0.14,0.0,0.14,0.0,0,1,0,PlayStation 3
6642,Cyber Sled,1995.0,Action,Sony Computer Entertainment,0.0,0.0,0.13,0.01,0.14,0.0,0,0,0,PlayStation||Wii||PlayStation 3||PSP||PS Vita
6643,Puyo Puyo!! 20th Anniversary,2011.0,Puzzle,Sega,0.0,0.0,0.14,0.0,0.14,0.0,0,0,0,Nintendo 3DS||Wii||Nintendo DS||PSP
6644,Puyo Puyo!! 20th Anniversary,2011.0,Puzzle,Sega,0.0,0.0,0.13,0.0,0.13,0.0,0,0,0,Nintendo 3DS||Wii||Nintendo DS||PSP
6645,Shining Soul,2002.0,Role-Playing,Atari,0.03,0.01,0.09,0.0,0.14,0.0,0,2,0,Game Boy Advance||Wii U
6646,In the Hunt,1995.0,Shooter,THQ,0.03,0.02,0.07,0.01,0.14,0.0,0,2,0,PC
6647,Diablo II,2000.0,Role-Playing,Havas Interactive,0.01,0.1,0.0,0.02,0.14,4.45,0,717,4,macOS||PC
6648,Hard Rock Casino,2007.0,Misc,Oxygen Interactive,0.12,0.0,0.0,0.01,0.14,0.0,0,0,0,PC
6649,Fear Factor: Unleashed,2004.0,Action,Hip Interactive,0.1,0.04,0.0,0.0,0.14,0.0,0,0,0,Game Boy Advance
6650,7th Dragon,2009.0,Role-Playing,Sega,0.0,0.0,0.14,0.0,0.14,0.0,0,0,0,Nintendo DS
6651,Pet Pals: Animal Doctor,2008.0,Simulation,JoWood Productions,0.13,0.0,0.0,0.01,0.14,0.0,0,0,0,Nintendo DS||Wii
6652,Alvin and the Chipmunks,2007.0,Misc,Brash Entertainment,0.12,0.0,0.0,0.01,0.14,0.0,0,2,0,PC||PlayStation 2||Wii||Nintendo DS
6653,Alvin and the Chipmunks,2007.0,Misc,Brash Entertainment,0.04,0.03,0.0,0.01,0.07,0.0,0,2,0,PC||PlayStation 2||Wii||Nintendo DS
6654,Alvin and the Chipmunks,2007.0,Misc,Eidos Interactive,0.05,0.0,0.0,0.0,0.05,0.0,0,2,0,PC||PlayStation 2||Wii||Nintendo DS
6655,Hot Wheels: World Race,2003.0,Racing,THQ,0.1,0.04,0.0,0.0,0.14,0.0,0,4,0,Game Boy Advance||GameCube||PlayStation 2||PC
6656,Lips: I Love The 80s,2010.0,Misc,Microsoft Game Studios,0.0,0.12,0.0,0.02,0.14,0.0,0,0,0,Xbox 360
6657,NCIS,2011.0,Adventure,Ubisoft,0.1,0.02,0.0,0.01,0.14,0.0,6,2,0,PC||PlayStation 3
6658,NCIS,2011.0,Adventure,Ubisoft,0.08,0.04,0.0,0.01,0.13,0.0,6,2,0,PC||PlayStation 3
6659,NCIS,2011.0,Adventure,Ubisoft,0.07,0.04,0.0,0.02,0.12,0.0,6,2,0,PC||PlayStation 3
6660,NCIS,2011.0,Adventure,Ubisoft,0.01,0.02,0.0,0.01,0.04,0.0,6,2,0,PC||PlayStation 3
6661,Apex,2003.0,Racing,Atari,0.1,0.03,0.0,0.0,0.14,0.0,1,1,0,PC
6662,Tomb Raider: The Prophecy,2002.0,Action,Ubisoft,0.1,0.04,0.0,0.0,0.14,0.0,0,4,17,Game Boy Advance
6663,Vampire Night,2001.0,Shooter,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14,0.0,0,0,0,PlayStation 2
6664,Valhalla Knights: Eldar Saga,2009.0,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,0.0,0,0,3,Wii
6665,Guilty Gear,1998.0,Fighting,Virgin Interactive,0.03,0.02,0.07,0.01,0.14,4.43,0,7,4,PlayStation||PSP||PS Vita||PlayStation 3
6666,Metal Slug 7,2008.0,Shooter,Ignition Entertainment,0.12,0.0,0.01,0.01,0.14,0.0,0,5,0,Nintendo DS
6667,MotoGP 06,2006.0,Racing,THQ,0.11,0.01,0.0,0.01,0.14,0.0,0,2,0,Xbox 360
6668,Salt Lake 2002,2002.0,Sports,Eidos Interactive,0.07,0.05,0.0,0.02,0.14,0.0,0,1,0,PC||Game Boy Advance
6669,Salt Lake 2002,2002.0,Sports,Ubisoft,0.04,0.02,0.0,0.0,0.06,0.0,0,1,0,PC||Game Boy Advance
6670,Red Orchestra 2: Heroes of Stalingrad,2011.0,Shooter,Tripwire Interactive,0.04,0.07,0.0,0.02,0.14,3.36,8,14,0,PC
6671,Nayuta no Kiseki,2012.0,Action,Nihon Falcom Corporation,0.0,0.0,0.14,0.0,0.14,0.0,0,1,0,PSP
6672,Magnetica,2006.0,Puzzle,Nintendo,0.08,0.01,0.03,0.01,0.14,0.0,0,0,0,Nintendo DS
6673,Backyard Soccer,2001.0,Sports,Infogrames,0.07,0.05,0.0,0.01,0.13,0.0,0,0,0,PlayStation||Classic Macintosh||PC
6674,Castlevania Chronicles,2001.0,Platform,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13,0.0,0,2,0,PlayStation 3||PSP
6675,Bratz,2002.0,Platform,Ubisoft,0.1,0.04,0.0,0.0,0.13,0.0,0,0,0,Game Boy Advance||PlayStation||PC
6676,King Arthur,2004.0,Action,Konami Digital Entertainment,0.07,0.05,0.0,0.02,0.13,3.5,0,8,0,Xbox||GameCube||PlayStation 2
6677,King Arthur,2004.0,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,3.5,0,8,0,Xbox||GameCube||PlayStation 2
6678,King Arthur,2004.0,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,3.5,0,8,0,Xbox||GameCube||PlayStation 2
6679,The Guy Game,2004.0,Misc,Gathering of Developers,0.07,0.05,0.0,0.02,0.13,0.0,0,0,0,PC
6680,The Guy Game,2004.0,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07,0.0,0,0,0,PC
6681,Rogue Warrior,2009.0,Shooter,Bethesda Softworks,0.11,0.01,0.0,0.01,0.13,2.55,1,31,0,PC||PlayStation 3||Xbox 360
6682,Rogue Warrior,2009.0,Shooter,Bethesda Softworks,0.09,0.01,0.0,0.01,0.11,2.55,1,31,0,PC||PlayStation 3||Xbox 360
6683,Baseball Advance,2002.0,Sports,Sega,0.1,0.04,0.0,0.0,0.13,0.0,0,0,0,Game Boy Advance
6684,Cruise Ship Vacation Games,2009.0,Puzzle,Avanquest,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Wii
6685,Nitrobike,2008.0,Racing,Ubisoft,0.11,0.01,0.0,0.01,0.13,0.0,0,0,0,Wii
6686,Vampire Moon: The Mystery of the Hidden Sun,2010.0,Adventure,City Interactive,0.12,0.01,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6687,Quick Yoga Training,2008.0,Misc,Ubisoft,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6688,Destroy All Humans! Big Willy Unleashed,2008.0,Action,THQ,0.12,0.0,0.0,0.01,0.13,0.0,0,2,4,Wii
6689,Retro Atari Classics,2005.0,Misc,Atari,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6690,Ys: The Ark of Napishtim,2005.0,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.02,0.13,0.0,0,3,0,PSP||PlayStation 2||PC
6691,Ys: The Ark of Napishtim,2006.0,Role-Playing,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.05,0.0,0,3,0,PSP||PlayStation 2||PC
6692,Gravity Rush Remastered,2015.0,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13,4.0,0,237,2,PlayStation 4
6693,Atelier Sophie: The Alchemist of the Mysterious Book,2015.0,Role-Playing,Tecmo Koei,0.04,0.02,0.07,0.01,0.13,3.81,16,27,0,PC||PlayStation 4||PS Vita
6694,Atelier Sophie: The Alchemist of the Mysterious Book,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,3.81,16,27,0,PC||PlayStation 4||PS Vita
6695,Atelier Sophie: The Alchemist of the Mysterious Book,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,3.81,16,27,0,PC||PlayStation 4||PS Vita
6696,Azure Dreams,1997.0,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13,0.0,0,3,0,PlayStation||Game Boy Color
6697,NHL 2K8,2007.0,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,0.0,0,1,0,Xbox 360
6698,NHL 2K8,2007.0,Sports,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09,0.0,0,1,0,Xbox 360
6699,Haunted House,2010.0,Action,Atari,0.12,0.0,0.0,0.01,0.13,0.0,1,1,0,iOS||PC||Xbox 360
6700,Syberia,2008.0,Action,Mindscape,0.1,0.02,0.0,0.01,0.13,4.06,3,458,3,iOS||PC||Android||macOS||Nintendo Switch||PlayStation 3||Xbox 360||Nintendo DS
6701,Syberia,2003.0,Action,Microids,0.08,0.02,0.0,0.0,0.1,4.06,3,458,3,iOS||PC||Android||macOS||Nintendo Switch||PlayStation 3||Xbox 360||Nintendo DS
6702,Syberia,2002.0,Action,Microids,0.0,0.02,0.0,0.0,0.03,4.06,3,458,3,iOS||PC||Android||macOS||Nintendo Switch||PlayStation 3||Xbox 360||Nintendo DS
6703,Puzzle Kingdoms,2009.0,Puzzle,Zoo Digital Publishing,0.12,0.0,0.0,0.01,0.13,2.17,1,6,0,PC||Nintendo DS
6704,Puzzle Kingdoms,2009.0,Puzzle,Zoo Digital Publishing,0.11,0.0,0.0,0.01,0.12,2.17,1,6,0,PC||Nintendo DS
6705,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,2008.0,Role-Playing,Atlus,0.07,0.05,0.0,0.02,0.13,4.33,0,6,0,PlayStation 2||PlayStation 3
6706,Castrol Honda Superbike Racing,1998.0,Racing,THQ,0.07,0.05,0.0,0.01,0.13,0.0,0,0,0,PlayStation
6707,Army Men: Green Rogue,2001.0,Action,3DO,0.06,0.05,0.0,0.02,0.13,0.0,0,2,0,PlayStation||PlayStation 2
6708,Army Men: Green Rogue,2001.0,Action,3DO,0.04,0.02,0.0,0.0,0.07,0.0,0,2,0,PlayStation||PlayStation 2
6709,Kororinpa: Marble Mania,2006.0,Puzzle,Nintendo,0.08,0.02,0.03,0.01,0.13,0.0,0,1,0,Wii
6710,Brain Assist,2007.0,Misc,Sega,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6711,Monster Rancher DS,2008.0,Role-Playing,Tecmo Koei,0.08,0.0,0.05,0.01,0.13,0.0,0,1,0,Nintendo DS
6712,Superman: The Man of Steel,2002.0,Action,Atari,0.1,0.03,0.0,0.0,0.13,0.0,0,1,0,Atari ST||PC||Apple II||Commodore / Amiga
6713,The Flintstones: Bedrock Bowling,2000.0,Sports,Ubisoft,0.07,0.05,0.0,0.01,0.13,0.0,0,0,0,PlayStation||PC
6714,Chicken Run,2000.0,Adventure,Eidos Interactive,0.07,0.05,0.0,0.01,0.13,0.0,0,1,0,PC||Dreamcast||PlayStation||Game Boy Color
6715,Fatal Inertia,2007.0,Racing,Tecmo Koei,0.12,0.0,0.0,0.01,0.13,0.0,0,3,0,Xbox 360
6716,Euro Truck Simulator 2,2012.0,Action,SCS Software,0.0,0.12,0.0,0.02,0.13,4.04,11,494,0,macOS||PC||Linux
6717,Over the Hedge: Hammy Goes Nuts!,2006.0,Platform,Activision,0.12,0.0,0.0,0.01,0.13,0.0,0,2,0,PSP||Game Boy Advance
6718,Over the Hedge: Hammy Goes Nuts!,2006.0,Platform,Activision,0.05,0.0,0.0,0.0,0.05,0.0,0,2,0,PSP||Game Boy Advance
6719,Shining Force III,1997.0,Strategy,Sega,0.0,0.0,0.13,0.0,0.13,0.0,0,4,0,SEGA Saturn
6720,Tales of the Heroes: Twin Brave,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,0.0,0,0,0,PSP
6721,WWE Survivor Series,2004.0,Fighting,THQ,0.09,0.04,0.0,0.0,0.13,0.0,0,0,0,Game Boy Advance
6722,Ninjatown,2008.0,Strategy,SouthPeak Games,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6723,Frogger Beyond,2002.0,Platform,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,0.0,0,1,0,PC||Xbox||GameCube||PlayStation 2
6724,Frogger Beyond,2002.0,Platform,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.08,0.0,0,1,0,PC||Xbox||GameCube||PlayStation 2
6725,Destruction Derby Arenas,2004.0,Racing,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,0.0,0,0,0,PlayStation 2
6726,Littlest Pet Shop: Spring,2009.0,Simulation,Electronic Arts,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6727,The Unholy War,1998.0,Strategy,Eidos Interactive,0.07,0.05,0.0,0.01,0.13,0.0,0,1,0,PlayStation
6728,Rumble Roses XX,2006.0,Fighting,Konami Digital Entertainment,0.07,0.01,0.04,0.01,0.13,0.0,1,2,0,Xbox 360
6729,Anno 1701: Dawn of Discovery,2007.0,Simulation,Touchstone,0.07,0.05,0.0,0.01,0.13,0.0,0,2,0,Nintendo DS
6730,DreamWorks Super Star Kartz,2011.0,Racing,Activision,0.08,0.03,0.0,0.01,0.13,0.0,0,0,0,Nintendo 3DS||Nintendo DS||PlayStation 3||Wii
6731,DreamWorks Super Star Kartz,2011.0,Racing,Activision,0.08,0.03,0.0,0.01,0.13,0.0,0,0,0,Nintendo 3DS||Nintendo DS||PlayStation 3||Wii
6732,DreamWorks Super Star Kartz,2011.0,Racing,Activision,0.08,0.03,0.0,0.01,0.12,0.0,0,0,0,Nintendo 3DS||Nintendo DS||PlayStation 3||Wii
6733,DreamWorks Super Star Kartz,2011.0,Racing,Activision,0.06,0.03,0.0,0.02,0.12,0.0,0,0,0,Nintendo 3DS||Nintendo DS||PlayStation 3||Wii
6734,DreamWorks Super Star Kartz,2011.0,Racing,Activision,0.05,0.01,0.0,0.0,0.06,0.0,0,0,0,Nintendo 3DS||Nintendo DS||PlayStation 3||Wii
6735,Shaman King: Power of Spirit,2004.0,Adventure,Konami Digital Entertainment,0.06,0.05,0.0,0.02,0.13,0.0,0,1,0,PlayStation 2
6736,Contra III: The Alien Wars,1992.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13,4.33,4,6,0,Wii U||Nintendo 3DS||Wii
6737,Hasbro Family Fun Pack,2015.0,Misc,Ubisoft,0.1,0.02,0.0,0.01,0.13,0.0,0,0,0,Xbox One||PlayStation 4
6738,Dead to Rights: Reckoning,2005.0,Shooter,Electronic Arts,0.12,0.0,0.0,0.01,0.13,0.0,0,4,0,PSP
6739,The IdolM@ster: One for All,2014.0,Misc,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,0.0,0,0,0,PlayStation 3
6740,No Fear Downhill Mountain Biking,1998.0,Sports,Codemasters,0.07,0.05,0.0,0.01,0.13,0.0,0,3,0,PlayStation||Game Boy Color
6741,Zoobles! Spring to Life!,2011.0,Misc,Activision,0.1,0.02,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6742,Illusion of Gaia,1993.0,Role-Playing,Nintendo,0.0,0.0,0.13,0.0,0.13,4.14,0,14,0,SNES
6743,Disney's Kim Possible: Kimmunicator,2005.0,Platform,Disney Interactive Studios,0.11,0.01,0.0,0.01,0.13,0.0,0,3,0,Nintendo DS
6744,Disruptor,1995.0,Shooter,Interplay,0.07,0.05,0.0,0.01,0.13,0.0,0,4,0,PlayStation
6745,Drakengard 2,2005.0,Role-Playing,Ubisoft,0.06,0.05,0.0,0.02,0.13,3.6,0,20,5,PlayStation 2
6746,Grand Knights History,2011.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.13,0.0,0.13,0.0,0,2,0,PSP
6747,NBA Jam 2000,1999.0,Sports,Acclaim Entertainment,0.12,0.01,0.0,0.0,0.13,0.0,0,0,0,Nintendo 64
6748,Sin and Punishment,2000.0,Shooter,Nintendo,0.0,0.0,0.13,0.0,0.13,0.0,0,4,0,Wii U||Nintendo 64||Wii
6749,Castlevania: Legacy of Darkness,1999.0,Platform,Konami Digital Entertainment,0.06,0.02,0.05,0.0,0.13,3.17,0,6,19,Nintendo 64
6750,Venetica,2010.0,Role-Playing,DTP Entertainment,0.09,0.03,0.0,0.01,0.13,3.27,3,11,0,PC||PlayStation 3
6751,Venetica,2010.0,Role-Playing,DTP Entertainment,0.07,0.03,0.0,0.01,0.12,3.27,3,11,0,PC||PlayStation 3
6752,Venetica,2009.0,Role-Playing,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,3.27,3,11,0,PC||PlayStation 3
6753,The House of the Dead,1997.0,Shooter,Sega,0.0,0.0,0.13,0.0,0.13,3.69,0,16,0,PC
6754,Etrian Odyssey V,2016.0,Role-Playing,Atlus,0.0,0.0,0.13,0.0,0.13,0.0,0,0,0,Nintendo 3DS
6755,RealSports Volleyball,1981.0,Sports,Atari,0.12,0.01,0.0,0.0,0.13,0.0,0,1,0,Atari 2600
6756,RollerCoaster Tycoon,2003.0,Strategy,Atari,0.1,0.03,0.0,0.0,0.13,4.43,1,67,3,PC
6757,RollerCoaster Tycoon,2003.0,Strategy,Microprose,0.02,0.02,0.0,0.01,0.04,4.43,1,67,3,PC
6758,Lovely Lisa and Friends,2010.0,Simulation,Tomy Corporation,0.12,0.0,0.0,0.01,0.13,0.0,0,0,0,Nintendo DS
6759,Ape Escape 3,2005.0,Platform,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13,4.27,0,11,0,PlayStation 2
6760,Digimon Racing,2004.0,Racing,Namco Bandai Games,0.09,0.03,0.0,0.0,0.13,0.0,0,1,0,Game Boy Advance
6761,"Crouching Tiger, Hidden Dragon",2003.0,Action,Ubisoft,0.06,0.05,0.0,0.02,0.13,0.0,0,0,0,Game Boy Advance||Xbox||PlayStation 2
6762,"Crouching Tiger, Hidden Dragon",2003.0,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,0.0,0,0,0,Game Boy Advance||Xbox||PlayStation 2
6763,"Crouching Tiger, Hidden Dragon",2003.0,Action,Ubisoft,0.01,0.0,0.0,0.0,0.01,0.0,0,0,0,Game Boy Advance||Xbox||PlayStation 2
