Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre,Publisher,platforms,Years_of_Release,Action,Adventure,Fighting,Misc,Platform,Puzzle,Racing,Role-Playing,Shooter,Simulation,Sports,Strategy
Age of Empires III: The Asian Dynasties,0.0,0.05,0.0,0.01,0.06,Strategy,Microsoft Game Studios,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1
Infinite Stratos 2: Ignition Hearts,0.0,0.0,0.06,0.0,0.06,Adventure,5p,2,3.0,0,1,0,0,0,0,0,0,0,0,0,0
Rogue Trooper,0.03,0.02,0.0,0.01,0.06,Shooter,Eidos Interactive,5,11.0,0,0,0,0,0,0,0,0,1,0,0,0
Imagine: Cheerleader,0.06,0.0,0.0,0.0,0.06,Simulation,Ubisoft,1,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Monster Madness: Grave Danger,0.05,0.0,0.0,0.01,0.06,Shooter,SouthPeak Games,2,9.0,0,0,0,0,0,0,0,0,1,0,0,0
Miracle Girls Festival,0.0,0.0,0.06,0.0,0.06,Misc,Sega,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0
My Pet Shop,0.06,0.0,0.0,0.0,0.06,Simulation,Square Enix,1,9.0,0,0,0,0,0,0,0,0,0,1,0,0
Octomania,0.06,0.0,0.0,0.0,0.06,Puzzle,Midas Interactive Entertainment,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0
Worldwide Soccer,0.0,0.0,0.06,0.0,0.06,Sports,Sega,2,23.0,0,0,0,0,0,0,0,0,0,0,1,0
Kanon,0.0,0.0,0.06,0.0,0.06,Adventure,NEC Interchannel,7,17.0,0,1,0,0,0,0,0,0,0,0,0,0
Monster Mayhem: Build and Battle,0.04,0.0,0.0,0.0,0.06,Simulation,Zushi Games,2,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Broken Helix,0.03,0.02,0.0,0.0,0.06,Action,Konami Digital Entertainment,1,20.0,1,0,0,0,0,0,0,0,0,0,0,0
Tokyo Xtreme Racer Advance,0.04,0.02,0.0,0.0,0.06,Racing,Crave Entertainment,1,12.0,0,0,0,0,0,0,1,0,0,0,0,0
PoPoLoCrois,0.05,0.0,0.0,0.0,0.06,Role-Playing,Ignition Entertainment,1,12.0,0,0,0,0,0,0,0,1,0,0,0,0
Warriors of the Lost Empire,0.05,0.0,0.0,0.0,0.06,Role-Playing,Mercury Games,2,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Policenauts,0.0,0.0,0.06,0.0,0.06,Adventure,Konami Digital Entertainment,6,22.0,0,1,0,0,0,0,0,0,0,0,0,0
The Witcher,0.0,0.05,0.0,0.01,0.06,Role-Playing,Atari,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
A New Beginning,0.0,0.05,0.0,0.01,0.06,Adventure,Deep Silver,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0
Safari Adventures: Africa,0.06,0.0,0.0,0.0,0.06,Adventure,Neko Entertainment,2,9.5,0,1,0,0,0,0,0,0,0,0,0,0
White Album 2: Shiawase no Mukougawa,0.0,0.0,0.06,0.0,0.06,Adventure,Aqua Plus,2,4.5,0,1,0,0,0,0,0,0,0,0,0,0
Tenchu: Dark Secret,0.03,0.0,0.01,0.0,0.05,Action,From Software,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Vertigo,0.05,0.0,0.0,0.0,0.05,Strategy,Playlogic Game Factory,4,8.0,0,0,0,0,0,0,0,0,0,0,0,1
"Murder, She Wrote",0.0,0.04,0.0,0.01,0.05,Adventure,Focus Home Interactive,1,8.0,0,1,0,0,0,0,0,0,0,0,0,0
PQ2: Practical Intelligence Quotient,0.04,0.0,0.0,0.0,0.05,Puzzle,D3Publisher,1,11.0,0,0,0,0,0,1,0,0,0,0,0,0
American Bass Challenge,0.03,0.01,0.0,0.0,0.05,Sports,Starfish,1,16.0,0,0,0,0,0,0,0,0,0,0,1,0
Wing Island,0.03,0.01,0.01,0.0,0.05,Simulation,Konami Digital Entertainment,1,11.0,0,0,0,0,0,0,0,0,0,1,0,0
Bombastic,0.03,0.02,0.0,0.01,0.05,Puzzle,Capcom,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0
Bleach: Blade Battlers,0.0,0.0,0.05,0.0,0.05,Fighting,Sony Computer Entertainment,1,11.0,0,0,1,0,0,0,0,0,0,0,0,0
Beyblade Evolution,0.03,0.02,0.0,0.0,0.05,Action,Rising Star Games,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Nitroplus Blasterz: Heroines Infinite Duel,0.01,0.0,0.03,0.0,0.05,Fighting,Marvelous Interactive,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0
Wing Commander: Prophecy,0.04,0.01,0.0,0.0,0.05,Simulation,"Destination Software, Inc",2,14.0,0,0,0,0,0,0,0,0,0,1,0,0
Cities in Motion,0.0,0.04,0.0,0.01,0.05,Simulation,Paradox Interactive,3,6.0,0,0,0,0,0,0,0,0,0,1,0,0
Nanostray 2,0.03,0.01,0.0,0.0,0.05,Shooter,Codemasters,1,9.0,0,0,0,0,0,0,0,0,1,0,0,0
Orcs & Elves,0.05,0.0,0.0,0.0,0.05,Role-Playing,Electronic Arts,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Whiteout,0.03,0.02,0.0,0.0,0.05,Racing,Konami Digital Entertainment,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0
Legend of Kay Anniversary,0.0,0.05,0.0,0.01,0.05,Action,Nordic Games,7,2.0,1,0,0,0,0,0,0,0,0,0,0,0
Zoop,0.03,0.02,0.0,0.0,0.05,Puzzle,MediaQuest,2,22.0,0,0,0,0,0,1,0,0,0,0,0,0
Blues Brothers 2000,0.04,0.01,0.0,0.0,0.05,Platform,Virgin Interactive,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0
Diabolik Lovers,0.0,0.0,0.05,0.0,0.05,Adventure,Idea Factory,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0
Johnny Bazookatone,0.03,0.02,0.0,0.0,0.05,Platform,U.S. Gold,4,22.0,0,0,0,0,1,0,0,0,0,0,0,0
Ontamarama,0.05,0.0,0.0,0.0,0.05,Action,Atlus,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Gaist Crusher,0.0,0.0,0.05,0.0,0.05,Action,Capcom,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Otogi 2: Immortal Warriors,0.04,0.01,0.0,0.0,0.05,Action,Sega,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Virtual Villagers: A New Home,0.04,0.01,0.0,0.0,0.05,Simulation,PQube,1,7.0,0,0,0,0,0,0,0,0,0,1,0,0
"Warhammer 40,000: Dawn of War",0.01,0.03,0.0,0.01,0.05,Strategy,THQ,1,13.0,0,0,0,0,0,0,0,0,0,0,0,1
Boing! Docomodake DS,0.04,0.0,0.0,0.0,0.05,Puzzle,Ignition Entertainment,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0
Nitroplus Blasterz: Heroines Infinite Duel,0.01,0.0,0.03,0.0,0.05,Fighting,Nitroplus,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0
Puyo Pop,0.04,0.01,0.0,0.0,0.05,Puzzle,Sega,2,16.0,0,0,0,0,0,1,0,0,0,0,0,0
Lagoon,0.0,0.0,0.05,0.0,0.05,Role-Playing,Kemco,1,26.0,0,0,0,0,0,0,0,1,0,0,0,0
Beyond Oasis,0.0,0.0,0.05,0.0,0.05,Role-Playing,Sega,2,24.0,0,0,0,0,0,0,0,1,0,0,0,0
Test Drive Le Mans,0.03,0.02,0.0,0.0,0.05,Racing,Infogrames,5,18.0,0,0,0,0,0,0,1,0,0,0,0,0
IL-2 Sturmovik: Cliffs of Dover,0.0,0.04,0.0,0.01,0.05,Simulation,Ubisoft,1,6.0,0,0,0,0,0,0,0,0,0,1,0,0
Punch King,0.03,0.01,0.0,0.0,0.05,Fighting,Acclaim Entertainment,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0
G1 Grand Prix,0.0,0.0,0.05,0.0,0.05,Action,Genki,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0
Hercules: The Legendary Journeys,0.04,0.01,0.0,0.0,0.05,Role-Playing,Titus,2,17.0,0,0,0,0,0,0,0,1,0,0,0,0
Pucca Power Up,0.04,0.01,0.0,0.0,0.05,Platform,Rising Star Games,1,6.0,0,0,0,0,1,0,0,0,0,0,0,0
Deadliest Catch: Alaskan Storm,0.04,0.0,0.0,0.0,0.05,Sports,Navarre Corp,1,9.0,0,0,0,0,0,0,0,0,0,0,1,0
NBA 2K,0.0,0.0,0.05,0.0,0.05,Sports,Sega,1,18.0,0,0,0,0,0,0,0,0,0,0,1,0
Challenge Me: Word Puzzles,0.03,0.0,0.0,0.0,0.05,Puzzle,O-Games,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0
Hoshigami: Ruining Blue Earth,0.03,0.02,0.0,0.0,0.05,Role-Playing,Max Five,1,16.0,0,0,0,0,0,0,0,1,0,0,0,0
Double Dragon Advance,0.03,0.01,0.0,0.0,0.05,Action,Atlus,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Downforce,0.03,0.02,0.0,0.01,0.05,Racing,Avalon Interactive,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0
Tokyo Ghoul: Jail,0.0,0.0,0.05,0.0,0.05,Racing,Namco Bandai Games,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0
Kart Racer,0.03,0.01,0.0,0.0,0.05,Racing,Nordic Games,2,8.0,0,0,0,0,0,0,1,0,0,0,0,0
Black Sigil: Blade of the Exiled,0.05,0.0,0.0,0.0,0.05,Role-Playing,Graffiti,1,8.0,0,0,0,0,0,0,0,1,0,0,0,0
Dokapon Journey,0.05,0.0,0.0,0.0,0.05,Role-Playing,Sting,1,9.0,0,0,0,0,0,0,0,1,0,0,0,0
Crime Life: Gang Wars,0.04,0.01,0.0,0.0,0.05,Action,Konami Digital Entertainment,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Hero Bank 2,0.0,0.0,0.05,0.0,0.05,Role-Playing,Sega,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0
Crazy Chicken: Atlantis Quest,0.04,0.0,0.0,0.0,0.05,Platform,Phenomedia,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0
Kamiwaza,0.0,0.0,0.05,0.0,0.05,Action,Acquire,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0
Detective Conan: Marionette Symphony,0.0,0.0,0.05,0.0,0.05,Adventure,Namco Bandai Games,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0
Freelancer,0.02,0.02,0.0,0.01,0.05,Simulation,Microsoft Game Studios,1,14.0,0,0,0,0,0,0,0,0,0,1,0,0
Fishdom,0.05,0.0,0.0,0.0,0.05,Puzzle,Atari,4,6.0,0,0,0,0,0,1,0,0,0,0,0,0
Color Cross,0.04,0.0,0.0,0.0,0.05,Misc,Rising Star Games,1,9.0,0,0,0,1,0,0,0,0,0,0,0,0
Yanya Caballista: City Skater,0.02,0.02,0.0,0.01,0.05,Sports,Tecmo Koei,1,16.0,0,0,0,0,0,0,0,0,0,0,1,0
Airline Tycoon 2,0.0,0.04,0.0,0.01,0.05,Simulation,Kalypso Media,1,6.0,0,0,0,0,0,0,0,0,0,1,0,0
Worms Reloaded,0.0,0.04,0.0,0.01,0.05,Strategy,Team17 Software,3,7.0,0,0,0,0,0,0,0,0,0,0,0,1
Time Crisis: Project Titan,0.03,0.02,0.0,0.0,0.05,Shooter,Namco Bandai Games,1,16.0,0,0,0,0,0,0,0,0,1,0,0,0
Clockwork Empires,0.0,0.04,0.0,0.0,0.05,Strategy,Gaslamp Games,2,3.0,0,0,0,0,0,0,0,0,0,0,0,1
Domino Rally,0.05,0.0,0.0,0.0,0.05,Action,Nordcurrent,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Bleach: Soul Carnival,0.0,0.0,0.05,0.0,0.05,Fighting,Sony Computer Entertainment,1,9.0,0,0,1,0,0,0,0,0,0,0,0,0
Dengeki Gakuen RPG: Cross of Venus,0.0,0.0,0.05,0.0,0.05,Role-Playing,ASCII Media Works,1,8.0,0,0,0,0,0,0,0,1,0,0,0,0
Pool Party,0.04,0.0,0.0,0.0,0.05,Sports,SouthPeak Games,1,10.0,0,0,0,0,0,0,0,0,0,0,1,0
Age of Mythology: The Titans,0.02,0.02,0.0,0.01,0.05,Strategy,Microsoft Game Studios,1,14.0,0,0,0,0,0,0,0,0,0,0,0,1
Yager,0.03,0.01,0.0,0.0,0.05,Shooter,THQ,2,14.0,0,0,0,0,0,0,0,0,1,0,0,0
Air Traffic Chaos,0.05,0.0,0.0,0.0,0.05,Simulation,Ertain,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0
Air Conflicts: Aces of World War II,0.05,0.0,0.0,0.0,0.05,Simulation,Graffiti,1,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Kimi ni Todoke: Tsutaeru Kimochi,0.0,0.0,0.05,0.0,0.05,Adventure,Banpresto,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0
Front Mission 2089: Border of Madness,0.0,0.0,0.05,0.0,0.05,Strategy,Square Enix,1,9.0,0,0,0,0,0,0,0,0,0,0,0,1
Pool Hall Pro,0.04,0.0,0.0,0.0,0.05,Sports,Playlogic Game Factory,4,8.0,0,0,0,0,0,0,0,0,0,0,1,0
The Typing of the Dead,0.0,0.0,0.05,0.0,0.05,Shooter,Sega,2,17.0,0,0,0,0,0,0,0,0,1,0,0,0
Furu Furu Park,0.05,0.0,0.0,0.0,0.05,Misc,Taito,1,10.0,0,0,0,1,0,0,0,0,0,0,0,0
Philosoma,0.03,0.02,0.0,0.0,0.05,Shooter,Sony Computer Entertainment,4,22.0,0,0,0,0,0,0,0,0,1,0,0,0
Aeon Flux,0.03,0.02,0.0,0.01,0.05,Action,THQ,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0
Tsumiki: Block Drop Mania,0.04,0.0,0.0,0.0,0.05,Action,Nobilis,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Unsolved Crimes,0.04,0.01,0.0,0.0,0.05,Adventure,Empire Interactive,1,9.0,0,1,0,0,0,0,0,0,0,0,0,0
Chameleon Twist 2,0.04,0.01,0.0,0.0,0.05,Platform,Infogrames,1,19.0,0,0,0,0,1,0,0,0,0,0,0,0
LEGO Friends,0.0,0.05,0.0,0.0,0.05,Action,Warner Bros. Interactive Entertainment,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0
Big Air Freestyle,0.04,0.01,0.0,0.0,0.05,Racing,Atari,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0
Judge Dredd,0.03,0.02,0.0,0.0,0.05,Platform,Gremlin Interactive Ltd,7,20.0,0,0,0,0,1,0,0,0,0,0,0,0
Billy the Wizard: Rocket Broomstick Racing,0.04,0.0,0.0,0.0,0.05,Racing,Metro 3D,1,10.0,0,0,0,0,0,0,1,0,0,0,0,0
My Ballet Studio,0.03,0.0,0.0,0.0,0.05,Simulation,505 Games,2,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Hyperdimension Neptunia mk2,0.0,0.01,0.04,0.0,0.05,Action,Nippon Ichi Software,1,4.5,1,0,0,0,0,0,0,0,0,0,0,0
Princess on Ice,0.04,0.01,0.0,0.0,0.05,Sports,505 Games,1,9.0,0,0,0,0,0,0,0,0,0,0,1,0
Sea Monsters: A Prehistoric Adventure,0.05,0.0,0.0,0.0,0.05,Adventure,DSI Games,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0
Zatch Bell! Mamodo Fury,0.03,0.01,0.0,0.0,0.05,Fighting,Namco Bandai Games,2,12.0,0,0,1,0,0,0,0,0,0,0,0,0
Hyperdimension Neptunia mk2,0.0,0.01,0.04,0.0,0.05,Action,Compile Heart,1,4.5,1,0,0,0,0,0,0,0,0,0,0,0
Turok: Dinosaur Hunter,0.0,0.0,0.05,0.0,0.05,Shooter,Acclaim Entertainment,6,20.0,0,0,0,0,0,0,0,0,1,0,0,0
Naval Ops: Commander,0.03,0.02,0.0,0.01,0.05,Simulation,Tecmo Koei,1,13.0,0,0,0,0,0,0,0,0,0,1,0,0
Pet Vet: Down Under,0.04,0.0,0.0,0.0,0.05,Simulation,Deep Silver,1,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Dr. Seuss: Green Eggs and Ham,0.04,0.01,0.0,0.0,0.05,Action,NewKidCo,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0
Chronicles of the Sword,0.03,0.02,0.0,0.0,0.05,Adventure,Psygnosis,2,21.0,0,1,0,0,0,0,0,0,0,0,0,0
Nazo Waku Yakata: Oto no Ma ni Ma ni,0.0,0.0,0.05,0.0,0.05,Misc,Capcom,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0
Harukanaru Toki no Naka de 3,0.0,0.0,0.05,0.0,0.05,Adventure,Tecmo Koei,1,13.0,0,1,0,0,0,0,0,0,0,0,0,0
The Lost Treasures of Alexandria,0.0,0.04,0.0,0.01,0.05,Puzzle,Unknown,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0
The Lost Vikings,0.04,0.01,0.0,0.0,0.05,Puzzle,Activision,5,14.0,0,0,0,0,0,1,0,0,0,0,0,0
Yu-Gi-Oh! World Championship 2007,0.0,0.01,0.04,0.0,0.05,Strategy,Konami Digital Entertainment,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1
The Misadventures of Tron Bonne,0.03,0.02,0.0,0.0,0.05,Adventure,Eidos Interactive,3,18.0,0,1,0,0,0,0,0,0,0,0,0,0
Power Spike Pro Beach Volleyball,0.03,0.02,0.0,0.0,0.05,Sports,Infogrames,1,17.0,0,0,0,0,0,0,0,0,0,0,1,0
Dead in the Water,0.03,0.02,0.0,0.0,0.05,Action,ASC Games,4,18.0,1,0,0,0,0,0,0,0,0,0,0,0
NightCaster II: Equinox,0.03,0.01,0.0,0.0,0.05,Action,Jaleco,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0
Transport Fever,0.0,0.05,0.0,0.0,0.05,Simulation,Astragon,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0
Phantom Breaker,0.02,0.0,0.03,0.0,0.05,Fighting,5p,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0
Crazy Machines,0.01,0.04,0.0,0.0,0.05,Puzzle,DTP Entertainment,2,8.0,0,0,0,0,0,1,0,0,0,0,0,0
Phantom Crash,0.03,0.01,0.01,0.0,0.05,Simulation,Phantagram,1,15.0,0,0,0,0,0,0,0,0,0,1,0,0
Code Lyoko,0.03,0.01,0.0,0.0,0.05,Action,Game Factory,2,10.0,1,0,0,0,0,0,0,0,0,0,0,0
Sea Monsters: A Prehistoric Adventure,0.05,0.0,0.0,0.0,0.05,Adventure,Zushi Games,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0
Stranger of Sword City,0.03,0.01,0.01,0.01,0.05,Role-Playing,Nippon Ichi Software,3,2.5,0,0,0,0,0,0,0,1,0,0,0,0
Sigma Star Saga,0.04,0.01,0.0,0.0,0.05,Role-Playing,Atari,1,12.0,0,0,0,0,0,0,0,1,0,0,0,0
Taiho Shichauzo!,0.0,0.0,0.05,0.0,0.05,Adventure,Pioneer LDC,1,16.0,0,1,0,0,0,0,0,0,0,0,0,0
Crusader: No Remorse,0.03,0.02,0.0,0.0,0.05,Adventure,Electronic Arts,5,21.0,0,1,0,0,0,0,0,0,0,0,0,0
Miitopia,0.0,0.0,0.05,0.0,0.05,Strategy,Nintendo,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1
Castlevania: Lords of Shadow - Reverie,0.04,0.0,0.0,0.01,0.05,Action,Konami Digital Entertainment,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0
Growlanser VI: Precarious World,0.0,0.0,0.05,0.0,0.05,Role-Playing,Atlus,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0
Silhouette Mirage,0.03,0.02,0.0,0.0,0.05,Platform,ESP,5,19.0,0,0,0,0,1,0,0,0,0,0,0,0
Microsoft Train Simulator,0.0,0.04,0.0,0.01,0.05,Simulation,Microsoft Game Studios,1,16.0,0,0,0,0,0,0,0,0,0,1,0,0
Batman: Gotham City Racer,0.03,0.02,0.0,0.0,0.05,Racing,Ubisoft,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0
Silent Hunter: Wolves of the Pacific,0.0,0.04,0.0,0.01,0.05,Simulation,Ubisoft,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0
Reel Fishing: The Great Outdoors,0.05,0.0,0.0,0.0,0.05,Sports,Natsume,2,11.0,0,0,0,0,0,0,0,0,0,0,1,0
Mechanic Escape,0.0,0.0,0.05,0.0,0.05,Platform,D3Publisher,4,5.0,0,0,0,0,1,0,0,0,0,0,0,0
Medabots: Metabee,0.04,0.01,0.0,0.0,0.05,Role-Playing,Natsume,2,15.0,0,0,0,0,0,0,0,1,0,0,0,0
Beastly Frantic Foto,0.04,0.0,0.0,0.0,0.05,Puzzle,Storm City Games,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0
SD Gundam: Scad Hammers,0.0,0.0,0.05,0.0,0.05,Strategy,Namco Bandai Games,1,11.0,0,0,0,0,0,0,0,0,0,0,0,1
Company of Heroes,0.0,0.04,0.0,0.01,0.05,Strategy,THQ,2,11.0,0,0,0,0,0,0,0,0,0,0,0,1
Far Cry,0.0,0.04,0.0,0.01,0.05,Shooter,Ubisoft,4,13.0,0,0,0,0,0,0,0,0,1,0,0,0
Guild 01,0.0,0.0,0.05,0.0,0.05,Action,Level 5,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0
Fatal Fury: Wild Ambition,0.03,0.02,0.0,0.0,0.05,Fighting,SNK Playmore,4,18.0,0,0,1,0,0,0,0,0,0,0,0,0
Drivers Ed Portable,0.05,0.0,0.0,0.0,0.05,Misc,JoWood Productions,1,9.0,0,0,0,1,0,0,0,0,0,0,0,0
Ship Simulator Extremes,0.0,0.04,0.0,0.01,0.05,Simulation,Paradox Interactive,1,7.0,0,0,0,0,0,0,0,0,0,1,0,0
Majesty 2: The Fantasy Kingdom Sim,0.04,0.0,0.0,0.0,0.05,Simulation,Paradox Interactive,1,8.0,0,0,0,0,0,0,0,0,0,1,0,0
Dynamite Headdy,0.0,0.0,0.05,0.0,0.05,Platform,Sega,2,24.0,0,0,0,0,1,0,0,0,0,0,0,0
Summon Night X: Tears Crown,0.0,0.0,0.05,0.0,0.05,Role-Playing,Namco Bandai Games,1,8.0,0,0,0,0,0,0,0,1,0,0,0,0
Drill Dozer,0.04,0.01,0.0,0.0,0.05,Platform,Nintendo,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0
Capcom vs. SNK: Millennium Fight 2000 Pro,0.0,0.0,0.05,0.0,0.05,Fighting,Capcom,2,16.0,0,0,1,0,0,0,0,0,0,0,0,0
Dual Hearts,0.03,0.02,0.0,0.01,0.05,Role-Playing,Sony Computer Entertainment,1,15.0,0,0,0,0,0,0,0,1,0,0,0,0
Shin Sangoku Musou 5 Empires,0.0,0.0,0.05,0.0,0.05,Action,Tecmo Koei,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0
MiniCopter: Adventure Flight,0.04,0.0,0.0,0.0,0.05,Simulation,505 Games,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0
MorphX,0.05,0.0,0.0,0.0,0.05,Shooter,505 Games,2,7.0,0,0,0,0,0,0,0,0,1,0,0,0
Mister Slime,0.05,0.0,0.0,0.0,0.05,Action,SouthPeak Games,1,9.0,1,0,0,0,0,0,0,0,0,0,0,0
Rockin Pretty,0.05,0.0,0.0,0.0,0.05,Misc,Arc System Works,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0
Romance of the Three Kingdoms VI: Awakening of the Dragon,0.03,0.02,0.0,0.0,0.05,Strategy,Tecmo Koei,4,19.0,0,0,0,0,0,0,0,0,0,0,0,1
B-Boy,0.04,0.0,0.0,0.0,0.05,Misc,Sony Computer Entertainment,2,11.0,0,0,0,1,0,0,0,0,0,0,0,0
Stranger of Sword City,0.03,0.01,0.01,0.01,0.05,Role-Playing,Experience Inc.,3,2.5,0,0,0,0,0,0,0,1,0,0,0,0
Marriage Royale: Prism Story,0.0,0.0,0.05,0.0,0.05,Adventure,ASCII Media Works,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0
Elf Bowling 1 & 2,0.04,0.01,0.0,0.0,0.05,Sports,Ignition Entertainment,1,12.0,0,0,0,0,0,0,0,0,0,0,1,0
Battle Engine Aquila,0.03,0.01,0.0,0.0,0.05,Shooter,Atari,1,14.0,0,0,0,0,0,0,0,0,1,0,0,0
Roogoo Twisted Towers,0.05,0.0,0.0,0.0,0.05,Puzzle,SouthPeak Games,1,8.0,0,0,0,0,0,1,0,0,0,0,0,0
Lufia: The Ruins of Lore,0.04,0.01,0.0,0.0,0.05,Role-Playing,Taito,2,15.0,0,0,0,0,0,0,0,1,0,0,0,0
Rave Master,0.0,0.0,0.05,0.0,0.05,Fighting,Konami Digital Entertainment,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0
Dual Heroes,0.04,0.01,0.0,0.0,0.05,Fighting,Hudson Soft,1,20.0,0,0,1,0,0,0,0,0,0,0,0,0
FIFA Manager 12,0.0,0.03,0.0,0.01,0.05,Sports,Electronic Arts,1,6.0,0,0,0,0,0,0,0,0,0,0,1,0
Empire Earth,0.0,0.04,0.0,0.01,0.05,Strategy,Vivendi Games,1,16.0,0,0,0,0,0,0,0,0,0,0,0,1
Super Robot Taisen Neo,0.0,0.0,0.05,0.0,0.05,Strategy,Namco Bandai Games,1,8.0,0,0,0,0,0,0,0,0,0,0,0,1
Rebelstar: Tactical Command,0.04,0.01,0.0,0.0,0.05,Strategy,Atari,1,12.0,0,0,0,0,0,0,0,0,0,0,0,1
Bakemonogatari Portable,0.0,0.0,0.05,0.0,0.05,Action,Namco Bandai Games,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0
Dungeon Keeper 2,0.0,0.05,0.0,0.01,0.05,Action,Electronic Arts,1,18.0,1,0,0,0,0,0,0,0,0,0,0,0
Egg Mania: Eggstreme Madness,0.04,0.01,0.0,0.0,0.05,Puzzle,Kemco,4,15.0,0,0,0,0,0,1,0,0,0,0,0,0
Arcana Famiglia: La storia della Aracana Famiglia,0.0,0.0,0.05,0.0,0.05,Adventure,Comfort,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0
Luminous Arc Infinity,0.0,0.0,0.05,0.0,0.05,Action,Marvel Entertainment,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0
Sled Shred featuring the Jamaican Bobsled Team,0.05,0.0,0.0,0.0,0.05,Sports,SouthPeak Games,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0
Gitaroo Man,0.02,0.02,0.0,0.01,0.05,Misc,THQ,2,16.0,0,0,0,1,0,0,0,0,0,0,0,0
Shin Sangoku Musou 5 Special,0.0,0.0,0.05,0.0,0.05,Action,Tecmo Koei,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0
Bubble Bobble Revolution,0.04,0.0,0.0,0.0,0.05,Puzzle,Atari,1,12.0,0,0,0,0,0,1,0,0,0,0,0,0
Guild Wars Trilogy,0.0,0.04,0.0,0.01,0.05,Role-Playing,NCSoft,1,12.0,0,0,0,0,0,0,0,1,0,0,0,0
Castle of Shikigami III,0.04,0.0,0.01,0.0,0.05,Shooter,Arc System Works,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0
Carve,0.04,0.01,0.0,0.0,0.05,Racing,Global Star,1,13.0,0,0,0,0,0,0,1,0,0,0,0,0
Counter Force,0.04,0.0,0.0,0.0,0.05,Shooter,505 Games,1,10.0,0,0,0,0,0,0,0,0,1,0,0,0
